Country Name,Country Code,Indicator Name,Indicator Code,1995,2000,2005,2010,2014
India,IND,"Natural capital per capita, subsoil assets: oil (constant 2014 US$)",NW.NCA.SAOI.PC,71.55823431,87.24140255,136.1157985,186.0251343,219.7332123
India,IND,"Natural capital, agricultural land (constant 2014 US$)",NW.NCA.AGRI.TO,2.16E+12,2.37E+12,2.52E+12,3.55E+12,4.49E+12
India,IND,"Natural capital, agricultural land: cropland (constant 2014 US$)",NW.NCA.CROL.TO,1.39E+12,1.47E+12,1.46E+12,2.21E+12,2.64E+12
India,IND,"Natural capital, agricultural land: pastureland (constant 2014 US$)",NW.NCA.PASL.TO,7.72E+11,9.00E+11,1.06E+12,1.34E+12,1.85E+12
India,IND,"Natural capital, forests (constant 2014 US$)",NW.NCA.FORE.TO,69076491424,68861890845,67950177678,85711441078,96778407068
India,IND,"Natural capital, forests: nontimber (constant 2014 US$)",NW.NCA.FNTI.TO,45212867679,45720131100,47341556150,48796573627,49295516670
India,IND,"Natural capital, forests: timber (constant 2014 US$)",NW.NCA.FTIM.TO,23863623745,23141759745,20608621528,36914867451,47482890399
India,IND,"Natural capital, protected areas (constant 2014 US$)",NW.NCA.PRAR.TO,79627790804,92626940844,94095474893,1.17E+11,1.22E+11
India,IND,"Natural capital, subsoil assets (constant 2014 US$)",NW.NCA.SSOI.TO,2.03E+11,2.29E+11,4.93E+11,1.26E+12,1.43E+12
India,IND,"Natural capital, subsoil assets, minerals: bauxite (constant 2014 US$)",NW.NCA.MBAU.TO,4588290193,3695811473,4397920521,7381914583,4346097452
India,IND,"Natural capital, subsoil assets, minerals: copper (constant 2014 US$)",NW.NCA.MCOP.TO,0,0,79486695.94,2361622746,2844851759
India,IND,"Natural capital, subsoil assets, minerals: gold (constant 2014 US$)",NW.NCA.MGOL.TO,54980579.31,15391147.94,213793272.7,569308739.4,708073612.1
India,IND,"Natural capital, subsoil assets, minerals: iron ore (constant 2014 US$)",NW.NCA.MIRO.TO,28856287795,33335118677,94885984475,4.24E+11,4.46E+11
India,IND,"Natural capital, subsoil assets, minerals: lead (constant 2014 US$)",NW.NCA.MLEA.TO,4699525.488,40223506.75,179323461.8,2084326122,2013184402
India,IND,"Natural capital, subsoil assets, minerals: nickel (constant 2014 US$)",NW.NCA.MNIC.TO,,,,,
India,IND,"Natural capital, subsoil assets, minerals: phosphate (constant 2014 US$)",NW.NCA.MPHO.TO,0,0,0,376129012.1,2934622433
India,IND,"Natural capital, subsoil assets, minerals: silver (constant 2014 US$)",NW.NCA.MSIL.TO,0,0,0,0,247535176
India,IND,"Natural capital, subsoil assets, minerals: tin (constant 2014 US$)",NW.NCA.MTIN.TO,,,,6927524.807,6388788.396
India,IND,"Natural capital, subsoil assets, minerals: zinc (constant 2014 US$)",NW.NCA.MZIN.TO,0,0,3783859.278,6969521581,3347139981
India,IND,"Natural capital, subsoil assets: coal (constant 2014 US$)",NW.NCA.SACO.TO,97864123015,93495725362,2.17E+11,5.56E+11,6.31E+11
India,IND,"Natural capital, subsoil assets: gas (constant 2014 US$)",NW.NCA.SAGA.TO,3284093463,6053512453,20265271809,33357612721,53180575627
India,IND,"Natural capital, subsoil assets: minerals (constant 2014 US$)",NW.NCA.MINR.TO,33504258092,37086544805,99760292286,4.44E+11,4.63E+11
India,IND,"Natural capital, subsoil assets: oil (constant 2014 US$)",NW.NCA.SAOI.TO,68758517109,91907166280,1.56E+11,2.29E+11,2.85E+11
India,IND,Net foreign assets (constant 2014 US$),NW.NFA.TO,-1.33E+11,-1.32E+11,-1.68E+11,-3.88E+11,-5.76E+11
India,IND,Net foreign assets per capita (constant 2014 US$),NW.NFA.PC,-138.0664082,-125.4940148,-146.6623061,-315.0567262,-444.4833167
India,IND,Produced capital (constant 2014 US$),NW.PCA.TO,1.98E+12,2.47E+12,3.40E+12,5.16E+12,6.69E+12
India,IND,Produced capital per capita (constant 2014 US$),NW.PCA.PC,2059.468215,2340.234885,2973.354912,4189.439182,5161.34286
India,IND,Total wealth (constant 2014 US$),NW.TOW.TO,8.39E+12,1.03E+13,1.37E+13,1.89E+13,2.36E+13
India,IND,Total wealth per capita (constant 2014 US$),NW.TOW.PC,8732.610137,9773.08467,11988.86204,15335.38014,18211.05597
Indonesia,IDN,Human capital (constant 2014 US$),NW.HCA.TO,4.27E+12,2.63E+12,3.27E+12,4.83E+12,6.03E+12
Indonesia,IDN,Human capital per capita (constant 2014 US$),NW.HCA.PC,21666.48421,12416.73269,14454.65982,20001.04101,23701.10861
Indonesia,IDN,Natural capital (constant 2014 US$),NW.NCA.TO,1.37E+12,1.42E+12,1.53E+12,2.05E+12,2.40E+12
Indonesia,IDN,Natural capital per capita (constant 2014 US$),NW.NCA.PC,6933.775926,6733.960778,6755.820033,8472.161524,9442.745736
Indonesia,IDN,"Natural capital per capita, agricultural land (constant 2014 US$)",NW.NCA.AGRI.PC,3824.155822,3661.653995,3404.360461,3902.591905,4607.110026
Indonesia,IDN,"Natural capital per capita, agricultural land: cropland (constant 2014 US$)",NW.NCA.CROL.PC,3207.489566,3216.823851,3133.788655,3622.922854,4181.604512
Indonesia,IDN,"Natural capital per capita, agricultural land: pastureland (constant 2014 US$)",NW.NCA.PASL.PC,616.6662557,444.8301431,270.5718062,279.6690504,425.5055135
Indonesia,IDN,"Natural capital per capita, forests (constant 2014 US$)",NW.NCA.FORE.PC,1012.444457,1010.671474,786.1468401,751.3710311,687.1687609
Indonesia,IDN,"Natural capital per capita, forests: nontimber (constant 2014 US$)",NW.NCA.FNTI.PC,478.580467,406.4674109,374.0999816,338.058662,311.6919655
Indonesia,IDN,"Natural capital per capita, forests: timber (constant 2014 US$)",NW.NCA.FTIM.PC,533.8639897,604.2040634,412.0468584,413.3123691,375.4767954
Indonesia,IDN,"Natural capital per capita, protected areas (constant 2014 US$)",NW.NCA.PRAR.PC,1122.341071,982.6976865,623.5850752,661.3297743,1026.609436
Indonesia,IDN,"Natural capital per capita, subsoil assets (constant 2014 US$)",NW.NCA.SSOI.PC,974.8345765,1078.937622,1941.727656,3156.868814,3121.857513
Indonesia,IDN,"Natural capital per capita, subsoil assets, minerals: bauxite (constant 2014 US$)",NW.NCA.MBAU.PC,6.494576454,3.393314362,2.731385708,23.09866714,30.3938179
Indonesia,IDN,"Natural capital per capita, subsoil assets, minerals: copper (constant 2014 US$)",NW.NCA.MCOP.PC,130.1712494,211.955658,375.2715759,514.1195679,321.6949768
Indonesia,IDN,"Natural capital per capita, subsoil assets, minerals: gold (constant 2014 US$)",NW.NCA.MGOL.PC,36.65557098,48.3184433,64.38078308,186.4025726,214.3037872
Indonesia,IDN,"Natural capital per capita, subsoil assets, minerals: iron ore (constant 2014 US$)",NW.NCA.MIRO.PC,0.088492729,0.21105516,0.314027518,10.97270012,38.96089172
Indonesia,IDN,"Natural capital per capita, subsoil assets, minerals: lead (constant 2014 US$)",NW.NCA.MLEA.PC,,,,,
Indonesia,IDN,"Natural capital per capita, subsoil assets, minerals: nickel (constant 2014 US$)",NW.NCA.MNIC.PC,31.44330788,31.51545525,97.51132965,217.2462311,344.4010315
Indonesia,IDN,"Natural capital per capita, subsoil assets, minerals: phosphate (constant 2014 US$)",NW.NCA.MPHO.PC,0,0,0,0.006426599,0.005713434
Indonesia,IDN,"Natural capital per capita, subsoil assets, minerals: silver (constant 2014 US$)",NW.NCA.MSIL.PC,0,0,0,0,0.838552475
Indonesia,IDN,"Natural capital per capita, subsoil assets, minerals: tin (constant 2014 US$)",NW.NCA.MTIN.PC,0,0,0,0.886851847,6.371507168
Indonesia,IDN,"Natural capital per capita, subsoil assets, minerals: zinc (constant 2014 US$)",NW.NCA.MZIN.PC,,,,,
Indonesia,IDN,"Natural capital per capita, subsoil assets: coal (constant 2014 US$)",NW.NCA.SACO.PC,15.44225742,25.89860117,335.3868229,1094.32506,1131.115953
Indonesia,IDN,"Natural capital per capita, subsoil assets: gas (constant 2014 US$)",NW.NCA.SAGA.PC,124.7857889,94.59989699,217.9979806,299.1913755,321.824957
Indonesia,IDN,"Natural capital per capita, subsoil assets: minerals (constant 2014 US$)",NW.NCA.MINR.PC,204.8531968,295.3939323,540.2091016,952.7330455,956.9702641
Indonesia,IDN,"Natural capital per capita, subsoil assets: oil (constant 2014 US$)",NW.NCA.SAOI.PC,629.7533334,663.0451918,848.133751,810.6193331,711.9463392
Indonesia,IDN,"Natural capital, agricultural land (constant 2014 US$)",NW.NCA.AGRI.TO,7.53E+11,7.75E+11,7.70E+11,9.43E+11,1.17E+12
Indonesia,IDN,"Natural capital, agricultural land: cropland (constant 2014 US$)",NW.NCA.CROL.TO,6.32E+11,6.80E+11,7.09E+11,8.75E+11,1.06E+12
Indonesia,IDN,"Natural capital, agricultural land: pastureland (constant 2014 US$)",NW.NCA.PASL.TO,1.21E+11,94099558868,61218143659,67571713510,1.08E+11
Indonesia,IDN,"Natural capital, forests (constant 2014 US$)",NW.NCA.FORE.TO,1.99E+11,2.14E+11,1.78E+11,1.82E+11,1.75E+11
Indonesia,IDN,"Natural capital, forests: nontimber (constant 2014 US$)",NW.NCA.FNTI.TO,94260177431,85984290064,84641880240,81679410107,79311509891
Indonesia,IDN,"Natural capital, forests: timber (constant 2014 US$)",NW.NCA.FTIM.TO,1.05E+11,1.28E+11,93227539575,99861693507,95541864614
Indonesia,IDN,"Natural capital, protected areas (constant 2014 US$)",NW.NCA.PRAR.TO,2.21E+11,2.08E+11,1.41E+11,1.60E+11,2.61E+11
Indonesia,IDN,"Natural capital, subsoil assets (constant 2014 US$)",NW.NCA.SSOI.TO,1.92E+11,2.28E+11,4.39E+11,7.63E+11,7.94E+11
Indonesia,IDN,"Natural capital, subsoil assets, minerals: bauxite (constant 2014 US$)",NW.NCA.MBAU.TO,1279157775,717823159.9,617988872.7,5580941088,7733852238
Indonesia,IDN,"Natural capital, subsoil assets, minerals: copper (constant 2014 US$)",NW.NCA.MCOP.TO,25638248961,44837191929,84906958519,1.24E+11,81856820486
Indonesia,IDN,"Natural capital, subsoil assets, minerals: gold (constant 2014 US$)",NW.NCA.MGOL.TO,7219601993,10221304299,14566454922,45037309962,54530624110
Indonesia,IDN,"Natural capital, subsoil assets, minerals: iron ore (constant 2014 US$)",NW.NCA.MIRO.TO,17429336.97,44646699.38,71050203.23,2651148429,9913785509
Indonesia,IDN,"Natural capital, subsoil assets, minerals: lead (constant 2014 US$)",NW.NCA.MLEA.TO,,,,,
Indonesia,IDN,"Natural capital, subsoil assets, minerals: nickel (constant 2014 US$)",NW.NCA.MNIC.TO,6193006112,6666792774,22062397315,52489541392,87634485810
Indonesia,IDN,"Natural capital, subsoil assets, minerals: phosphate (constant 2014 US$)",NW.NCA.MPHO.TO,0,0,0,1552750.747,1453810.656
Indonesia,IDN,"Natural capital, subsoil assets, minerals: silver (constant 2014 US$)",NW.NCA.MSIL.TO,0,0,0,0,213373684.1
Indonesia,IDN,"Natural capital, subsoil assets, minerals: tin (constant 2014 US$)",NW.NCA.MTIN.TO,0,0,0,214275051.3,1621260448
Indonesia,IDN,"Natural capital, subsoil assets, minerals: zinc (constant 2014 US$)",NW.NCA.MZIN.TO,,,,,
Indonesia,IDN,"Natural capital, subsoil assets: coal (constant 2014 US$)",NW.NCA.SACO.TO,3041473744,5478601176,75882846016,2.64E+11,2.88E+11
Indonesia,IDN,"Natural capital, subsoil assets: gas (constant 2014 US$)",NW.NCA.SAGA.TO,24577540078,20011702698,49323068361,72288563504,81889897993
Indonesia,IDN,"Natural capital, subsoil assets: minerals (constant 2014 US$)",NW.NCA.MINR.TO,40347444178,62487758861,1.22E+11,2.30E+11,2.44E+11
Indonesia,IDN,"Natural capital, subsoil assets: oil (constant 2014 US$)",NW.NCA.SAOI.TO,1.24E+11,1.40E+11,1.92E+11,1.96E+11,1.81E+11
Indonesia,IDN,Net foreign assets (constant 2014 US$),NW.NFA.TO,-2.63E+11,-3.36E+11,-2.38E+11,-2.77E+11,-3.88E+11
Indonesia,IDN,Net foreign assets per capita (constant 2014 US$),NW.NFA.PC,-1334.925392,-1589.191711,-1054.093877,-1148.478924,-1524.009089
Indonesia,IDN,Produced capital (constant 2014 US$),NW.PCA.TO,1.15E+12,1.59E+12,2.08E+12,3.23E+12,3.89E+12
Indonesia,IDN,Produced capital per capita (constant 2014 US$),NW.PCA.PC,5815.180459,7537.736246,9191.805697,13381.4747,15298.83245
Indonesia,IDN,Total wealth (constant 2014 US$),NW.TOW.TO,6.52E+12,5.31E+12,6.64E+12,9.84E+12,1.19E+13
Indonesia,IDN,Total wealth per capita (constant 2014 US$),NW.TOW.PC,33080.51521,25099.238,29348.19167,40706.19831,46918.6777
Iraq,IRQ,Human capital (constant 2014 US$),NW.HCA.TO,1.14E+11,1.03E+11,2.75E+11,4.31E+11,5.46E+11
Iraq,IRQ,Human capital per capita (constant 2014 US$),NW.HCA.PC,5645.326922,4382.525328,10194.22247,13969.75974,15473.21598
Iraq,IRQ,Natural capital (constant 2014 US$),NW.NCA.TO,97184272839,2.88E+11,1.12E+12,2.07E+12,2.52E+12
Iraq,IRQ,Natural capital per capita (constant 2014 US$),NW.NCA.PC,4806.87661,12213.9489,41280.97968,67172.92627,71520.31436
Iraq,IRQ,"Natural capital per capita, agricultural land (constant 2014 US$)",NW.NCA.AGRI.PC,1897.511812,1558.499605,2329.907537,2628.891133,2956.906901
Iraq,IRQ,"Natural capital per capita, agricultural land: cropland (constant 2014 US$)",NW.NCA.CROL.PC,1237.920981,986.8712916,1490.258817,1613.023022,2138.043255
Iraq,IRQ,"Natural capital per capita, agricultural land: pastureland (constant 2014 US$)",NW.NCA.PASL.PC,659.5908319,571.6283137,839.6487196,1015.868111,818.8636467
Iraq,IRQ,"Natural capital per capita, forests (constant 2014 US$)",NW.NCA.FORE.PC,45.69983274,40.86354399,37.60337829,35.18834867,31.54488298
Iraq,IRQ,"Natural capital per capita, forests: nontimber (constant 2014 US$)",NW.NCA.FNTI.PC,42.66154516,36.90242715,32.47537113,28.4244457,24.87463317
Iraq,IRQ,"Natural capital per capita, forests: timber (constant 2014 US$)",NW.NCA.FTIM.PC,3.038287579,3.961116834,5.128007164,6.763902969,6.670249805
Iraq,IRQ,"Natural capital per capita, protected areas (constant 2014 US$)",NW.NCA.PRAR.PC,3.606065525,3.125163445,15.32395648,31.526197,33.78664161
Iraq,IRQ,"Natural capital per capita, subsoil assets (constant 2014 US$)",NW.NCA.SSOI.PC,2860.058899,10611.46059,38898.14481,64477.32059,68498.07594
Iraq,IRQ,"Natural capital per capita, subsoil assets, minerals: bauxite (constant 2014 US$)",NW.NCA.MBAU.PC,,,,0.027818868,
Iraq,IRQ,"Natural capital per capita, subsoil assets, minerals: copper (constant 2014 US$)",NW.NCA.MCOP.PC,,,,,
Iraq,IRQ,"Natural capital per capita, subsoil assets, minerals: gold (constant 2014 US$)",NW.NCA.MGOL.PC,,,,,
Iraq,IRQ,"Natural capital per capita, subsoil assets, minerals: iron ore (constant 2014 US$)",NW.NCA.MIRO.PC,,,,,
Iraq,IRQ,"Natural capital per capita, subsoil assets, minerals: lead (constant 2014 US$)",NW.NCA.MLEA.PC,,,,,
Iraq,IRQ,"Natural capital per capita, subsoil assets, minerals: nickel (constant 2014 US$)",NW.NCA.MNIC.PC,,,,,
Iraq,IRQ,"Natural capital per capita, subsoil assets, minerals: phosphate (constant 2014 US$)",NW.NCA.MPHO.PC,0,0,0,1.837854981,9.128582954
Iraq,IRQ,"Natural capital per capita, subsoil assets, minerals: silver (constant 2014 US$)",NW.NCA.MSIL.PC,,,,,
Iraq,IRQ,"Natural capital per capita, subsoil assets, minerals: tin (constant 2014 US$)",NW.NCA.MTIN.PC,,,,,
Iraq,IRQ,"Natural capital per capita, subsoil assets, minerals: zinc (constant 2014 US$)",NW.NCA.MZIN.PC,,,,,
Iraq,IRQ,"Natural capital per capita, subsoil assets: coal (constant 2014 US$)",NW.NCA.SACO.PC,0,0,0,0,0
Iraq,IRQ,"Natural capital per capita, subsoil assets: gas (constant 2014 US$)",NW.NCA.SAGA.PC,35.79275903,35.86214343,54.82310414,90.8038455,53.15360893
Iraq,IRQ,"Natural capital per capita, subsoil assets: minerals (constant 2014 US$)",NW.NCA.MINR.PC,0,0,0,1.865673878,9.128582597
Iraq,IRQ,"Natural capital per capita, subsoil assets: oil (constant 2014 US$)",NW.NCA.SAOI.PC,2824.26614,10575.59844,38843.3217,64384.65107,68435.79374
Iraq,IRQ,"Natural capital, agricultural land (constant 2014 US$)",NW.NCA.AGRI.TO,38363436525,36741240129,62948770810,81149021607,1.04E+11
Iraq,IRQ,"Natural capital, agricultural land: cropland (constant 2014 US$)",NW.NCA.CROL.TO,25027988047,23265244968,40263383522,49791046271,75415826164
Iraq,IRQ,"Natural capital, agricultural land: pastureland (constant 2014 US$)",NW.NCA.PASL.TO,13335448477,13475995161,22685387288,31357975336,28884017336
Iraq,IRQ,"Natural capital, forests (constant 2014 US$)",NW.NCA.FORE.TO,923948204.6,963347874.5,1015957245,1086199436,1112691900
Iraq,IRQ,"Natural capital, forests: nontimber (constant 2014 US$)",NW.NCA.FNTI.TO,862520838.6,869965531.4,877410224.2,877410224.2,877410224.2
Iraq,IRQ,"Natural capital, forests: timber (constant 2014 US$)",NW.NCA.FTIM.TO,61427366.04,93382343.05,138547020.7,208789212,235281675.8
Iraq,IRQ,"Natural capital, protected areas (constant 2014 US$)",NW.NCA.PRAR.TO,72906563.72,73674950.05,414018243,973155567,1191766109
Iraq,IRQ,"Natural capital, subsoil assets (constant 2014 US$)",NW.NCA.SSOI.TO,57823981546,2.50E+11,1.05E+12,1.99E+12,2.42E+12
Iraq,IRQ,"Natural capital, subsoil assets, minerals: bauxite (constant 2014 US$)",NW.NCA.MBAU.TO,,,,858717.1532,
Iraq,IRQ,"Natural capital, subsoil assets, minerals: copper (constant 2014 US$)",NW.NCA.MCOP.TO,,,,,
Iraq,IRQ,"Natural capital, subsoil assets, minerals: gold (constant 2014 US$)",NW.NCA.MGOL.TO,,,,,
Iraq,IRQ,"Natural capital, subsoil assets, minerals: iron ore (constant 2014 US$)",NW.NCA.MIRO.TO,,,,,
Iraq,IRQ,"Natural capital, subsoil assets, minerals: lead (constant 2014 US$)",NW.NCA.MLEA.TO,,,,,
Iraq,IRQ,"Natural capital, subsoil assets, minerals: nickel (constant 2014 US$)",NW.NCA.MNIC.TO,,,,,
Iraq,IRQ,"Natural capital, subsoil assets, minerals: phosphate (constant 2014 US$)",NW.NCA.MPHO.TO,0,0,0,56731195.16,321995168.6
Iraq,IRQ,"Natural capital, subsoil assets, minerals: silver (constant 2014 US$)",NW.NCA.MSIL.TO,,,,,
Iraq,IRQ,"Natural capital, subsoil assets, minerals: tin (constant 2014 US$)",NW.NCA.MTIN.TO,,,,,
Iraq,IRQ,"Natural capital, subsoil assets, minerals: zinc (constant 2014 US$)",NW.NCA.MZIN.TO,,,,,
Iraq,IRQ,"Natural capital, subsoil assets: coal (constant 2014 US$)",NW.NCA.SACO.TO,0,0,0,0,0
Iraq,IRQ,"Natural capital, subsoil assets: gas (constant 2014 US$)",NW.NCA.SAGA.TO,723649376.1,845441101.7,1481194839,2802947268,1874902822
Iraq,IRQ,"Natural capital, subsoil assets: minerals (constant 2014 US$)",NW.NCA.MINR.TO,0,0,0,57589912.32,321995168.6
Iraq,IRQ,"Natural capital, subsoil assets: oil (constant 2014 US$)",NW.NCA.SAOI.TO,57100332170,2.49E+11,1.05E+12,1.99E+12,2.41E+12
Iraq,IRQ,Net foreign assets (constant 2014 US$),NW.NFA.TO,0,0,-2.49E+11,418431705.4,7084736416
Iraq,IRQ,Net foreign assets per capita (constant 2014 US$),NW.NFA.PC,0,0,-9198.576894,13.55544871,200.8527079
Iraq,IRQ,Produced capital (constant 2014 US$),NW.PCA.TO,24281312017,33857162567,2.17E+11,3.13E+11,5.12E+11
Iraq,IRQ,Produced capital per capita (constant 2014 US$),NW.PCA.PC,1200.98929,1436.162043,8018.873003,10134.3311,14510.39188
Iraq,IRQ,Total wealth (constant 2014 US$),NW.TOW.TO,2.36E+11,4.25E+11,1.36E+12,2.82E+12,3.59E+12
Iraq,IRQ,Total wealth per capita (constant 2014 US$),NW.TOW.PC,11653.19282,18032.63627,50295.49826,91290.57255,101704.7749
Ireland,IRL,Human capital (constant 2014 US$),NW.HCA.TO,1.20E+12,1.81E+12,2.20E+12,2.19E+12,2.19E+12
Ireland,IRL,Human capital per capita (constant 2014 US$),NW.HCA.PC,332193.3704,474592.2121,529557.316,479463.1329,473655.5735
Ireland,IRL,Natural capital (constant 2014 US$),NW.NCA.TO,87569859436,76011824562,60606531690,65307892036,73469494400
Ireland,IRL,Natural capital per capita (constant 2014 US$),NW.NCA.PC,24265.36925,19975.91294,14569.179,14321.41935,15912.04553
Ireland,IRL,"Natural capital per capita, agricultural land (constant 2014 US$)",NW.NCA.AGRI.PC,21943.54328,17122.28044,11973.82506,11240.99551,12890.18589
Ireland,IRL,"Natural capital per capita, agricultural land: cropland (constant 2014 US$)",NW.NCA.CROL.PC,2049.665442,1593.158969,1244.936299,1121.483634,1272.078526
Ireland,IRL,"Natural capital per capita, agricultural land: pastureland (constant 2014 US$)",NW.NCA.PASL.PC,19893.87784,15529.12147,10728.88876,10119.51187,11618.10736
Ireland,IRL,"Natural capital per capita, forests (constant 2014 US$)",NW.NCA.FORE.PC,1454.562831,1584.560445,1504.636254,1406.43596,1463.594049
Ireland,IRL,"Natural capital per capita, forests: nontimber (constant 2014 US$)",NW.NCA.FNTI.PC,1149.799052,1258.95803,1260.209925,1200.560856,1222.822346
Ireland,IRL,"Natural capital per capita, forests: timber (constant 2014 US$)",NW.NCA.FTIM.PC,304.7637791,325.6024144,244.426329,205.8751048,240.7717028
Ireland,IRL,"Natural capital per capita, protected areas (constant 2014 US$)",NW.NCA.PRAR.PC,726.5108605,1059.891897,855.3142157,1010.980582,1190.789345
Ireland,IRL,"Natural capital per capita, subsoil assets (constant 2014 US$)",NW.NCA.SSOI.PC,140.7522832,209.1801656,235.4034676,663.007296,367.4762453
Ireland,IRL,"Natural capital per capita, subsoil assets, minerals: bauxite (constant 2014 US$)",NW.NCA.MBAU.PC,,,,,
Ireland,IRL,"Natural capital per capita, subsoil assets, minerals: copper (constant 2014 US$)",NW.NCA.MCOP.PC,,,,,
Ireland,IRL,"Natural capital per capita, subsoil assets, minerals: gold (constant 2014 US$)",NW.NCA.MGOL.PC,,,,,
Ireland,IRL,"Natural capital per capita, subsoil assets, minerals: iron ore (constant 2014 US$)",NW.NCA.MIRO.PC,,,,,
Ireland,IRL,"Natural capital per capita, subsoil assets, minerals: lead (constant 2014 US$)",NW.NCA.MLEA.PC,0,5.803641796,22.48930931,156.5269623,164.6955261
Ireland,IRL,"Natural capital per capita, subsoil assets, minerals: nickel (constant 2014 US$)",NW.NCA.MNIC.PC,,,,,
Ireland,IRL,"Natural capital per capita, subsoil assets, minerals: phosphate (constant 2014 US$)",NW.NCA.MPHO.PC,,,,,
Ireland,IRL,"Natural capital per capita, subsoil assets, minerals: silver (constant 2014 US$)",NW.NCA.MSIL.PC,0,0,0,0,1.651989341
Ireland,IRL,"Natural capital per capita, subsoil assets, minerals: tin (constant 2014 US$)",NW.NCA.MTIN.PC,,,,,
Ireland,IRL,"Natural capital per capita, subsoil assets, minerals: zinc (constant 2014 US$)",NW.NCA.MZIN.PC,0,0,0,372.1068726,94.61453247
Ireland,IRL,"Natural capital per capita, subsoil assets: coal (constant 2014 US$)",NW.NCA.SACO.PC,0.024584119,0,0,0,0
Ireland,IRL,"Natural capital per capita, subsoil assets: gas (constant 2014 US$)",NW.NCA.SAGA.PC,140.7276991,203.3765237,212.9141581,134.3734659,106.5142018
Ireland,IRL,"Natural capital per capita, subsoil assets: minerals (constant 2014 US$)",NW.NCA.MINR.PC,0,5.803641949,22.48930946,528.6338301,260.9620434
Ireland,IRL,"Natural capital per capita, subsoil assets: oil (constant 2014 US$)",NW.NCA.SAOI.PC,0,0,0,0,0
Ireland,IRL,"Natural capital, agricultural land (constant 2014 US$)",NW.NCA.AGRI.TO,79190758664,65153256339,49810082512,51260681867,59516888528
Ireland,IRL,"Natural capital, agricultural land: cropland (constant 2014 US$)",NW.NCA.CROL.TO,7396916682,6062247088,5178827938,5114139200,5873472773
Ireland,IRL,"Natural capital, agricultural land: pastureland (constant 2014 US$)",NW.NCA.PASL.TO,71793841982,59091009251,44631254574,46146542668,53643415756
Ireland,IRL,"Natural capital, forests (constant 2014 US$)",NW.NCA.FORE.TO,5249285982,6029528206,6259157418,6413565977,6757743033
Ireland,IRL,"Natural capital, forests: nontimber (constant 2014 US$)",NW.NCA.FNTI.TO,4149441961,4790554364,5242364909,5474743588,5646045907
Ireland,IRL,"Natural capital, forests: timber (constant 2014 US$)",NW.NCA.FTIM.TO,1099844021,1238973842,1016792508,938822388.3,1111697125
Ireland,IRL,"Natural capital, protected areas (constant 2014 US$)",NW.NCA.PRAR.TO,2621862180,4033073090,3558033580,4610228157,5498142333
Ireland,IRL,"Natural capital, subsoil assets (constant 2014 US$)",NW.NCA.SSOI.TO,507952610.6,795966927.5,979258180.5,3023416036,1696720507
Ireland,IRL,"Natural capital, subsoil assets, minerals: bauxite (constant 2014 US$)",NW.NCA.MBAU.TO,,,,,
Ireland,IRL,"Natural capital, subsoil assets, minerals: copper (constant 2014 US$)",NW.NCA.MCOP.TO,,,,,
Ireland,IRL,"Natural capital, subsoil assets, minerals: gold (constant 2014 US$)",NW.NCA.MGOL.TO,,,,,
Ireland,IRL,"Natural capital, subsoil assets, minerals: iron ore (constant 2014 US$)",NW.NCA.MIRO.TO,,,,,
Ireland,IRL,"Natural capital, subsoil assets, minerals: lead (constant 2014 US$)",NW.NCA.MLEA.TO,0,22083867.45,93553593.27,713787198.6,760436292.7
Ireland,IRL,"Natural capital, subsoil assets, minerals: nickel (constant 2014 US$)",NW.NCA.MNIC.TO,,,,,
Ireland,IRL,"Natural capital, subsoil assets, minerals: phosphate (constant 2014 US$)",NW.NCA.MPHO.TO,,,,,
Ireland,IRL,"Natural capital, subsoil assets, minerals: silver (constant 2014 US$)",NW.NCA.MSIL.TO,0,0,0,0,7627606.734
Ireland,IRL,"Natural capital, subsoil assets, minerals: tin (constant 2014 US$)",NW.NCA.MTIN.TO,,,,,
Ireland,IRL,"Natural capital, subsoil assets, minerals: zinc (constant 2014 US$)",NW.NCA.MZIN.TO,0,0,0,1696865005,436856571.6
Ireland,IRL,"Natural capital, subsoil assets: coal (constant 2014 US$)",NW.NCA.SACO.TO,88720.17707,0,0,0,0
Ireland,IRL,"Natural capital, subsoil assets: gas (constant 2014 US$)",NW.NCA.SAGA.TO,507863890.4,773883060.1,885704587.3,612763832.3,491800035.6
Ireland,IRL,"Natural capital, subsoil assets: minerals (constant 2014 US$)",NW.NCA.MINR.TO,0,22083867.45,93553593.27,2410652204,1204920471
Ireland,IRL,"Natural capital, subsoil assets: oil (constant 2014 US$)",NW.NCA.SAOI.TO,0,0,0,0,0
Ireland,IRL,Net foreign assets (constant 2014 US$),NW.NFA.TO,-37984762239,-13836979436,-51732571963,-2.15E+11,-2.38E+11
Ireland,IRL,Net foreign assets per capita (constant 2014 US$),NW.NFA.PC,-10525.47403,-3636.359188,-12435.9715,-47059.02115,-51620.37406
Ireland,IRL,Produced capital (constant 2014 US$),NW.PCA.TO,2.97E+11,5.10E+11,8.12E+11,8.19E+11,8.74E+11
Ireland,IRL,Produced capital per capita (constant 2014 US$),NW.PCA.PC,82220.21407,133962.1117,195076.1499,179667.2273,189308.7399
Ireland,IRL,Total wealth (constant 2014 US$),NW.TOW.TO,1.55E+12,2.38E+12,3.02E+12,2.86E+12,2.90E+12
